2021-10-18 05:16:24.2504	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload From Our Own Correspondent The Murder of Afghanistan's Dreams	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:24.2504	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload From Our Own Correspondent Investigating Nigeria's protest shootings	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:24.2504	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload From Our Own Correspondent An unprecedented US election	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:24.2607	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload From Our Own Correspondent Voting Early in the US Elections	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:24.2607	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload From Our Own Correspondent Tensions in rural South Africa	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:24.2607	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload From Our Own Correspondent The King and Thais	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:29.5945	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload In Our Time With Melvyn Bragg The Polish-Lithuanian Commonwealth	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:29.5945	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload In Our Time With Melvyn Bragg The Manhattan Project	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:29.6023	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload In Our Time With Melvyn Bragg The Tenant of Wildfell Hall	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:29.6023	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload In Our Time With Melvyn Bragg Herodotus	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:29.6023	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload In Our Time With Melvyn Bragg The Evolution of Crocodiles	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:29.6023	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload In Our Time With Melvyn Bragg Shakespeare's Sonnets	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:29.6099	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload In Our Time With Melvyn Bragg Edward Gibbon	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:29.6099	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload In Our Time With Melvyn Bragg Booth's Life and Labour Survey	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:29.6099	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload In Our Time With Melvyn Bragg Kant's Copernican Revolution	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:29.6099	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload In Our Time With Melvyn Bragg The Interregnum	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:29.6099	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload In Our Time With Melvyn Bragg Journey to the West	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:29.6099	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload In Our Time With Melvyn Bragg Longitude	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:29.6205	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload In Our Time With Melvyn Bragg The Second Barons' War	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:29.6205	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload In Our Time With Melvyn Bragg Ovid	PodcastUtilitiesPOC.NLogLogger.Debug	
2021-10-18 05:16:29.6205	1	DEBUG	PodcastUtilitiesPOC.NLogLogger.Debug	MainActivity:FindEpisodesToDownload In Our Time With Melvyn Bragg The Franco-American Alliance 1778	PodcastUtilitiesPOC.NLogLogger.Debug	
